,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
74716,74717,B0026RQTGE,A240OF7GU13MCF,anne,0,0,4,1347235200,freshens breath,"I have a (now) 6 month old miniature daschund puppy. I bought these for her about two months ago when I started to be a little bothered by her breath (she's a kisser). I bought them from amazon because they were so much cheaper then at the local pet store.<br />At first, she had no interest in them. I was a little annoyed, having bought a box of 96 that was still expensive for dog treats even with the discount. She either would ignore it no matter how many times I tried reintroducing it, or take a bite then leave it. It took a few weeks and several tries, but now she loves them and eats them as soon as I give it to her. I give her at most one a day but usually one every two or three days. It hasn't upset her stomach or anything like that. The package says they aren't suitable for dogs under 6 months of age, but I stared giving them to her at about 4 months and there were no problems. She has clean, healthy teeth, but I don't think she wouldn't if I stopped giving her these. They do work in freshening her breath, however. We have a 3 year old golden retriever in the house who eats these sometimes too and has loved them since the day they came- I guess it just depends on the dog. Even though they're not the correct size for him, he's never choked and I don't think it's a problem to buy the smaller size for a larger dog. I'd definitely recommend these if you want your dog's breath freshened!"
74717,74718,B0026RQTGE,A3JLXK2D6CGX54,"Kathryn ""Kat""",0,0,5,1347235200,"Jumbo Dog, Jumbo Greenies","We have been feeding these to our do since he became an adult dog.  We feed him the Jumbo size Greenies. He's 125+ pounds and devours them in seconds.  We order them from Amazon, because we can rarely find the Jumbo size greenie canisters in stores.  Our dog's teeth seem to be in really good condition.  We have never had any problems with him eating them or with his digestion.  We always give him one when we are around to watch and he's never had any issues."
74718,74719,B0026RQTGE,A280P8X21F77I4,Lalibela,0,0,5,1347148800,Like going to the dentist,"I bought these for my 9 yr old dog because the vet said she had stage 4 dental disease, and we really couldn't afford the $300+ price of teeth cleaning for her. I decided to give her one Greenie everyday and see if it improved her teeth and gums. I have been giving her one a day for almost two months and her back teeth look so much better! I am very happy with this little experiment and she is too. She reminds me every night when it's time for her Greenie treat. She still has a slight issue with one of her front teeth, but I think it's because she mainly chews the Greenies on her back teeth. Such a great item. Much cheaper on Amazon than at the pet store."
74719,74720,B0026RQTGE,AOYMEAGB22M5I,Mis01,0,0,5,1347062400,Good for older dogs as well for younger,"I have a 10yr. old boxer and she has worn much of her teeth down some what.  She loves these and they help her breath and clean her teeth.  If she likes them, then MoM likes them."
74720,74721,B0026RQTGE,AJOXH616XO3UI,GaryWin,0,0,5,1347062400,suscribe to GreeniesMy,"My Boston Terrier gets one Greenie regular each day to keep teeth clean. Should I forget it's time for her Greenie, she sits and stares at me until I remember. Vet says her teeth are in great shape."
74721,74722,B0026RQTGE,A3ENB3F0L91PFL,Bub,0,0,5,1346976000,Patches loves these!,Patches loves these and will put up with teeth brushing since he knows he'll get a Greenie at the end of it.
74722,74723,B0026RQTGE,A1NMA62F9YNHQ9,LonMorMan,0,0,5,1346976000,Great Green Snack,"My dog loves them, and so does our vet?  Our Yorkie likes to eat unhealthy things, but shys away from healthy ones.  The lone exception are Greenies."
74723,74724,B0026RQTGE,A3MSLVEXP4WPDH,Connie,0,0,5,1346889600,greenies-teenie 96 pack,"My dog loves these snacks.  I have a smaller rat terrier mix dog she loves these even more than Cherrio's.  They come in a canister which is flimsy but I threw it away as they are also in a resealable bag. They should last a fairly long time as I don't give them to her daily, only for special treats and after she takes any medicines."
74724,74725,B0026RQTGE,A988RS2ZEYVIY,Cindy,0,0,5,1346544000,Teeny greenies,"I have been buying 96-count containers of teeny greenies from Amazon for a couple of years.  They are always fresh and arrive promptly. My Yorkies look forward to one before bedtime each evening.  I don't know if they really help plaque.  They do freshen breath and have some nutrition.  Thanks to Amazon prices, my dogs have this little luxury."
74725,74726,B0026RQTGE,A1N0X3T5W9JUJQ,Donna J. Moberg,0,0,5,1346544000,For Great Doggie Breath,"We have two shelties and their breath improved almost immediately with this product.  One of our dogs has a problem digesting another brand, but neither dog had a problem with the Greenies.  Highly Recommend."
74726,74727,B0026RQTGE,A3JI8DQY53NA98,jerry,0,0,5,1346371200,My dog will kill for a Greenie!,"Ever since I introduced my dog to Greenies, she just loved them. They are her favorite treats, and they are good for her too! She weighs about 15 pounds and I give her one each morning after her walk. I purchase the 27 oz canister, Teenie size (96 count)."
74727,74728,B0026RQTGE,A25K3JQ7SB238Q,C. ECHEVARRIA,0,0,5,1345939200,Dogs love Greenies,This is a great treat for my dogs. I've been buying them for 12 years and they never turn it down.
74728,74729,B0026RQTGE,A3BIAXCA7ILMUH,Rosemarie Dowdell,0,0,5,1345766400,My Dogs Love These,"These are given to my 2 rescue dogs at the end of the day.  They know when it is time to go out for the last time at night and sit and wait for their Greenie.  All we have to say is ""do you want to brush your teeth"" and they go nuts.  They love them and their teeth are in great shape..."
74729,74730,B0026RQTGE,AFZA6HRPQLBX5,Lovemybaby,0,0,5,1345593600,Love them,My dog loves these. I also bought them way cheaper than the pet store. Next time it's offered for the price I paid I will buy a few boxes again
74730,74731,B0026RQTGE,A30COJ9SQH4SVZ,"playboyesquiere ""playboyesquiere""",0,0,4,1345507200,not bad,So far so good. My dog seems to love this things. They do stink when you open the box so beware. I don't know how well they preventing the plaque from building up on his teeth only time will tell. 4stars based on potential good it will do for my dog and the fact that he loves them. You do get alot to last you for 96 days b/c it only says to give one a day so I think that will be adequate time to fully evaluate. I'll update when that time comes but for now it's worth giving it a shot.
74731,74732,B0026RQTGE,AFWQ2N23IJAA2,"J. Intlehouse ""Star's Mom""",50,53,5,1217721600,Our Dogs LOVE These and We Do Too!,"I have been feeding our dogs Greenie bones since they first came out and we have NEVER had a problem.  I have German Shepards, Dobermans and medium sized hound dogs.  They all love their GB's and I find that because our Dobie tends to be a ""garbage belly"" (meaning she'll eat anything!), so sometimes she doesn't smell as nice as she should, really benefits from the ""green"" in Greenie Bones.  I would like to know where ""E. Antic"" gets his/her information from.....as I can find nothing that says they are ""deadly"", except for those people that haven't done responsible research (not just hearsay from some list).  If your dogs are gulpers or greedy chewers, then I wouldn't feed them ANYTHING, especially RAWHIDE, that could be gulped and swallowed in large pieces or whole.  Do we need to bring up ""NYLABONES""?????  Always be a responsible dog owner and supervise your dogs when giving any kind of treats.  Please don't be afraid of Greenie Bones because of E. Antic's post.  You can buy Greenie's in singles, so try one before you commit to a whole box.  I have friends that have dogs that don't really like them and that's okay.  My girls live for their morning GB's and I now give them Greenie ""Smart Biscuits"" for an afternoon snack.  They love the taste and we love them for the 'benefits'!!<br /><br />I respectfully request that Amazon and Amazon members make up their own minds, and not fall to the 'fear mongers' and ignorance amoung us.  Always supervise your dogs when giving treats - after all, they are the animals and we are supposed to be the 'smart' ones.....don't be afraid, do your homework, it always pays!"
74732,74733,B0026RQTGE,A3MXO5BIX3RZ25,freedomroll,33,34,5,1266192000,my lil' beast is crazy for greenies!!,"i still worry about the rumored threat to dogs from these treats, but they have changed the formula so i am assuming all is well with them.  and i am assuming since they are front and center in most pet places that they are safe.  and my italian greyhound is obsessed with them.  they make her (usually hideous) breath smell fresh and clean and have really made a difference in the cleanliness of her teeth.  i always make sure to watch her while she's eating it, not only for her safety, but because it is freaking adorable to watch her chew on it.  just a tip, these are cheaper from entirelypets from amazon.  http://www.amazon.com/Greenies-Dental-Chews-ounce-Teenie/dp/B001CWEC2W/ref=sr_1_1?ie=UTF8&s=home-garden&qid=1266273814&sr=8-1"
74733,74734,B0026RQTGE,A37RIRXE3WECZ,April Blake,25,25,5,1267660800,My Dog's Favorite- and Amazon's the Place to Get Them!,"My German Shepherd is a complete Greenie addict.  She knows when they're in the house.  She knows which cupboard they're kept in.  She knows what time of day she's supposed to get hers.  Her vet compliments her on her pretty white teeth, although some of that credit definitely has to go to the fact that my husband and I brush her teeth with one of those finger-toothbrushes and kiddie toothpaste (no fluoride, so safe if she swallows it), but I do know my dog chews a Greenie at least enough to get pieces between her teeth, and at four years old, she doesn't have the kind of doggie breath that knocks you over if she breathes in your face.  I do believe that some of the ingredients in Greenies help breath from within, so even if your dog inhales his or her Greenie, there's still some benefit.<br /><br />My only complaint about Greenies is that they're expensive.  There's no denying that.  If you do the math on this tub of 17, we're talking about a dollar and forty-seven cents apiece.  So I can see why that might stop some people in their tracks, and I understand.  As for my dog, she's on a limited diet because she's allergic to a lot of things that are standard ingredients in a lot of dog food and dog treats.  I feel like I've been a little bit trained myself, not to bat an eye at this price, and she definitely makes me at least a dollar and a half's worth of happy every day.<br /><br />If you're looking at the Greenies in the 17-piece tub, considering them for purchase, though, I'm guessing your canine is also a Greenie addict, like mine.  You're going to buy them anyway, and if you get the free shipping, Amazon's the place to get them."
74734,74735,B0026RQTGE,A33HGS0F6NVBRA,C. Kinerd,23,23,5,1232409600,Greenies - Catnip for dogs,"I have been using Greenies for years, including the older formula that reportedly had digestion problems. However, we never have had any problems with Greenies. Just make sure you get the appropriate size for your dog. I have never seen a dog that could resist a Greenie. They will start doing tricks never seen before once you bring them into the house. They do help with their breath, teeth cleaning and training and we normally use them as ""well earned"" treats (they aren't the cheapest thing in the treat world). I just ordered 4, 27 oz. tubs of the Teenies (we have Papillons) and I know our dogs will enjoy every one of them. Never have to worry about our dogs getting fat eating these as we do not give them multiple times a day. The new formula reportedly has solved the digestibility problem and the manufacturer claims is now more digestible than normal dog food. In the original formula, the problem usually involved incidents when dogs just tried to swallow them whole or get it down in 2 bites. Our dogs always chewed them into small pieces avoiding any problems. Believe me, your dogs will love them."
